doc_name,stream,group,is_active,is_expired,is_rfc,is_replaced,is_withdrawn_submitter,is_withdrawn_ietf,rfc_num,revisions
draft-seantek-text-markdown-media-type,ietf,appsawg,False,False,False,True,False,False,None,00
draft-ietf-idr-ls-distribution-impl,ietf,idr,False,True,False,False,False,False,None,04
draft-ietf-dmarc-interoperability,ietf,dmarc,False,False,True,False,False,False,7960,18
draft-ietf-ecrit-ecall,ietf,ecrit,False,False,True,False,False,False,8147,27
draft-thatcher-ice-remove-candidate,None,none,False,True,False,False,False,False,None,00
draft-herbert-ipv6-service-token-option,None,none,False,True,False,False,False,False,None,00
draft-ietf-nfsv4-rpcsecgssv3,ietf,nfsv4,False,True,False,False,False,False,None,00
draft-ietf-nfsv4-layout-types,ietf,nfsv4,False,False,True,False,False,False,8434,13
draft-shi-dclc-latency-test,None,none,False,True,False,False,False,False,None,00
draft-shen-lisp-multiprovider-vpn,None,none,False,True,False,False,False,False,None,00
draft-ietf-ntp-checksum-trailer,ietf,ntp,False,False,True,False,False,False,7821,07
draft-touch-tcpm-tcp-syn-ext-opt,None,none,False,True,False,False,False,False,None,09
draft-jesske-dispatch-forking-answer-correlation,None,none,False,True,False,False,False,False,None,03
draft-walid-mptcp-congestion-control,None,none,False,True,False,False,False,False,None,04
draft-bittau-tcpinc,None,none,False,True,False,False,False,False,None,01
draft-dawes-insipid-logme-marking,None,none,False,False,False,True,False,False,None,00
draft-klensin-idna-5892upd-unicode70,None,none,False,True,False,False,False,False,None,05
draft-ietf-tram-stun-origin,ietf,tram,False,True,False,False,False,False,None,06
draft-holmberg-dispatch-pani-abnf,ietf,none,False,False,True,False,False,False,7913,03
draft-ietf-tram-turn-third-party-authz,ietf,tram,False,False,True,False,False,False,7635,16
draft-cheng-actn-ptn-requirements,None,none,False,True,False,False,False,False,None,00
draft-ietf-oauth-pop-architecture,ietf,oauth,False,True,False,False,False,False,None,08
draft-ietf-oauth-pop-key-distribution,ietf,oauth,False,True,False,False,False,False,None,07
draft-ietf-oauth-proof-of-possession,ietf,oauth,False,False,True,False,False,False,7800,11
draft-ietf-oauth-signed-http-request,ietf,oauth,False,True,False,False,False,False,None,03
draft-briscoe-tcpm-syn-op-sis,None,none,False,False,False,True,False,False,None,03
draft-morin-bess-mvpn-fast-failover,ietf,bess,False,False,False,True,False,False,None,02
draft-farrel-pce-rfc7150bis,ietf,pce,False,False,False,True,False,False,None,01
draft-ietf-tls-negotiated-dl-dhe,ietf,tls,False,False,False,True,False,False,None,00
draft-dhody-pce-association-attr,None,none,False,True,False,False,False,False,None,06
draft-yan-ospf-sync-group,None,none,False,True,False,False,False,False,None,01
draft-hong-icnrg-bloomfilterbased-name-resolution,None,none,False,True,False,False,False,False,None,05
draft-catalano-oauth-umaclaim,None,none,False,True,False,False,False,False,None,00
draft-atwood-pim-gsam,None,none,False,True,False,False,False,False,None,00
draft-ietf-manet-nhdp-optimization,ietf,manet,False,False,True,False,False,False,7466,04
draft-krishnan-nfvrg-open-nfv-virality,None,none,False,True,False,False,False,False,None,00
draft-hardy-pdf-mime,ietf,none,False,False,True,False,False,False,8118,05
draft-ruellan-priority-tree-sync,None,none,False,True,False,False,False,False,None,01
draft-ietf-netext-ani-location,ietf,netext,False,False,True,False,False,False,7563,09
draft-davey-sunset4-ipv6onlydns,None,none,False,True,False,False,False,False,None,00
draft-ietf-tls-prohibiting-rc4,ietf,tls,False,False,True,False,False,False,7465,01
draft-ietf-pce-rfc7150bis,ietf,pce,False,False,True,False,False,False,7470,01
draft-ietf-manet-ibs,ietf,manet,False,False,True,False,False,False,7859,05
draft-clausen-manet-olsrv2-sec-threats,ietf,manet,False,False,False,True,False,False,None,01
draft-zhang-ct-dnssec-trans,None,none,False,True,False,False,False,False,None,00
draft-ietf-trill-aa-multi-attach,ietf,trill,False,False,True,False,False,False,7782,06
draft-ietf-tls-negotiated-ff-dhe,ietf,tls,False,False,True,False,False,False,7919,10
draft-lvelvindron-ack-throttling,None,none,False,True,False,False,False,False,None,03
draft-schoenw-netmod-yang-pattern,None,none,False,True,False,False,False,False,None,00
draft-ietf-trill-pseudonode-nickname,ietf,trill,False,False,True,False,False,False,7781,07
draft-irtf-cfrg-chacha20-poly1305,irtf,cfrg,False,False,True,False,False,False,7539,10
draft-raszuk-idr-bgp-pr,None,none,False,True,False,False,False,False,None,05
draft-ietf-tram-alpn,ietf,tram,False,False,True,False,False,False,7443,08
draft-mglt-dice-ipsec-for-application-payload,None,none,False,True,False,False,False,False,None,00
draft-ietf-tram-turn-server-discovery,ietf,tram,False,False,True,False,False,False,8155,12
draft-ietf-opsawg-mibs-to-ieee80231,ietf,opsawg,False,False,True,False,False,False,7448,01
draft-ipversion6-loopback-prefix,None,none,False,True,False,False,False,False,None,00
draft-ietf-l3vpn-orf-covering-prefixes,ietf,bess,False,False,False,True,False,False,None,02
draft-ietf-rmcat-rtp-cc-feedback,ietf,rmcat,False,True,False,False,False,False,None,05
draft-taylor-dime-addressorprefix,None,none,False,True,False,False,False,False,None,00
draft-clausen-manet-rfc6779bis,None,none,False,False,False,True,False,False,None,00
draft-bormann-core-cc-qq,None,none,False,True,False,False,False,False,None,01
draft-ietf-tictoc-multi-path-synchronization,ietf,tictoc,False,False,True,False,False,False,8039,07
draft-shi-v6ops-caba,None,none,False,True,False,False,False,False,None,01
draft-kerwin-http2-segments,None,none,False,True,False,False,False,False,None,02
draft-rogge-manet-nhdp-dualstack-optimization,None,none,False,True,False,False,False,False,None,01
draft-johnston-tram-turnbis,None,none,False,True,False,False,False,False,None,01
draft-salgueiro-tram-stunbis,None,none,False,True,False,False,False,False,None,02
draft-ietf-avtext-splicing-notification,ietf,avtext,False,False,True,False,False,False,8286,09
draft-ietf-mpls-pm-udp-return,ietf,mpls,False,False,False,True,False,False,None,00
draft-turner-thecurve25519function,None,none,False,True,False,False,False,False,None,01
draft-hoffman-dns-tls-stub,None,none,False,True,False,False,False,False,None,02
draft-acee-ospf-rfc4970bis,None,none,False,False,False,True,False,False,None,00
draft-ietf-dart-dscp-rtp,ietf,dart,False,False,True,False,False,False,7657,10
draft-geoffhart-cmlp,None,none,False,True,False,False,False,False,None,00
draft-bormann-6lo-rpl-mesh,None,none,False,False,False,True,False,False,None,02
draft-xu-isis-encapsulation-cap,ietf,isis,False,False,False,True,False,False,None,07
draft-fu-dots-ipfix-extension,None,none,False,True,False,False,False,False,None,01
draft-stjohns-alt-3777bis,None,none,False,True,False,False,False,False,None,00
draft-ietf-iasa2-rfc2031bis,ietf,iasa2,False,False,True,False,False,False,8712,08
draft-ietf-rmcat-app-interaction,ietf,rmcat,False,True,False,False,False,False,None,01
draft-klensin-rfc1846bis,None,none,False,False,False,True,False,False,None,00
draft-khc-spring-openflow-interworking-use-cases,None,none,False,True,False,False,False,False,None,00
draft-gont-v6ops-ipv6-ehs-in-real-world,None,none,False,False,False,True,False,False,None,02
draft-li-core-links-cbor,None,none,False,False,False,True,False,False,None,01
draft-campbell-oauth-sts,None,none,False,False,False,True,False,False,None,03
draft-gont-6man-nd-opt-validation,None,none,False,False,False,True,False,False,None,01
draft-ietf-appsawg-authres-ptypes-registry,ietf,appsawg,False,False,True,False,False,False,7410,04
draft-gu-sfc-test-report-sfc-nsh,None,none,False,True,False,False,False,False,None,00
draft-rafiee-rfc3972-bis,None,none,False,True,False,False,False,False,None,00
draft-learmonth-hackerspace-header,None,none,False,True,False,False,False,False,None,00
draft-ietf-ospf-lsa-extend,ietf,ospf,False,True,False,False,False,False,None,00
draft-ietf-bmwg-traffic-management,ietf,bmwg,False,False,True,False,False,False,7640,06
draft-umair-multiple-trill-campus-to-lan,None,none,False,True,False,False,False,False,None,00
draft-guichard-sfc-nsh-dc-allocation,ietf,sfc,False,False,False,True,False,False,None,07
draft-ma-idr-flowspec-mpls,None,none,False,True,False,False,False,False,None,00
draft-ietf-rtgwg-bgp-routing-large-dc,ietf,rtgwg,False,False,True,False,False,False,7938,11
draft-kirsch-ietf-tcp-stealth,None,none,False,True,False,False,False,False,None,01
draft-ietf-manet-olsrv2-multipath,ietf,manet,False,False,True,False,False,False,8218,15
draft-zhuang-l3vpn-yang-cfg,None,none,False,True,False,False,False,False,None,00
draft-chen-mpls-ldp-yang-cfg,None,none,False,True,False,False,False,False,None,00
draft-chen-mpls-te-yang-cfg,None,none,False,True,False,False,False,False,None,00
draft-alvestrand-rtcweb-gateways,ietf,rtcweb,False,False,False,True,False,False,None,02
draft-hellwig-nfsv4-rfc5663bis,None,none,False,True,False,False,False,False,None,00
draft-kyzivat-case-sensitive-abnf,ietf,app,False,False,True,False,False,False,7405,02
draft-zhuang-l2vpn-evpn-yang-cfg,None,none,False,True,False,False,False,False,None,00
draft-ietf-httpbis-tunnel-protocol,ietf,httpbis,False,False,True,False,False,False,7639,05
draft-ietf-insipid-logme-marking,ietf,insipid,False,False,True,False,False,False,8497,13
draft-sattler-registry-domain-inventory-report,None,none,False,False,False,True,False,False,None,00
draft-schwartz-rtcweb-return,ietf,rtcweb,False,False,False,True,False,False,None,06
draft-gont-6man-deprecate-atomfrag-generation,None,none,False,True,False,False,False,False,None,01
draft-ietf-ospf-ospfv3-segment-routing-extensions,ietf,lsr,False,False,True,False,False,False,8666,23
draft-koch-eddsa-for-openpgp,None,none,False,True,False,False,False,False,None,04
draft-ietf-tls-session-hash,ietf,tls,False,False,True,False,False,False,7627,06
draft-hao-idr-flowspec-evpn,ietf,idr,False,False,False,True,False,False,None,02
draft-hoffman-dns-in-json,ietf,art,False,False,True,False,False,False,8427,16
draft-sidr-roa-creation-recommendations,None,none,False,True,False,False,False,False,None,00
draft-klensin-smtp-521code,ietf,app,False,False,True,False,False,False,7504,07
draft-ietf-httpbis-rfc7238bis,ietf,httpbis,False,False,True,False,False,False,7538,03
draft-ietf-oauth-token-exchange,ietf,oauth,False,False,True,False,False,False,8693,19
draft-flanagan-rfc-framework,None,none,False,False,False,True,False,False,None,08
draft-ietf-lisp-crypto,ietf,lisp,False,False,True,False,False,False,8061,10
draft-ietf-mpls-p2mp-loose-path-reopt,ietf,teas,False,False,False,True,False,False,None,01
draft-ietf-urnbis-semantics-clarif,ietf,urnbis,False,True,False,False,False,False,None,04
draft-osterweil-dane-ent-email-reqs,None,none,False,True,False,False,False,False,None,01
draft-rafiee-secauth-usecase,None,none,False,True,False,False,False,False,None,02
draft-ietf-tzdist-caldav-timezone-ref,ietf,tzdist,False,False,True,False,False,False,7809,05
draft-ietf-tzdist-service,ietf,tzdist,False,False,True,False,False,False,7808,11
draft-ietf-oauth-spop,ietf,oauth,False,False,True,False,False,False,7636,15
draft-ietf-oauth-introspection,ietf,oauth,False,False,True,False,False,False,7662,11
draft-herbert-remotecsumoffload,None,none,False,True,False,False,False,False,None,02
draft-ietf-tram-turnbis,ietf,tram,False,False,True,False,False,False,8656,29
draft-ietf-mpls-rfc6374-udp-return-path,ietf,mpls,False,False,True,False,False,False,7876,05
draft-gont-opsec-icmp-ingress-filtering,None,none,False,True,False,False,False,False,None,03
draft-perkins-intarea-multicast-ieee802,None,none,False,False,False,True,False,False,None,03
draft-atkins-openpgp-device-certificates,None,none,False,True,False,False,False,False,None,04
draft-gont-6man-ipv6-opt-transmit,None,none,False,True,False,False,False,False,None,02
draft-hao-trill-yang,ietf,trill,False,False,False,True,False,False,None,01
draft-ietf-mif-mpvd-ndp-support,ietf,none,False,True,False,False,False,False,None,03
draft-ietf-mif-mpvd-id,ietf,mif,False,True,False,False,False,False,None,02
draft-lear-iana-icg-response,None,none,False,False,False,True,False,False,None,01
draft-jeong-homenet-device-name-autoconf,None,none,False,True,False,False,False,False,None,04
draft-jeongyun-spring-mobility-use-cases,None,none,False,True,False,False,False,False,None,01
draft-nottingham-web-proxy-desc,None,none,False,True,False,False,False,False,None,01
draft-zimmermann-tcpm-cubic,None,none,False,False,False,True,False,False,None,01
draft-higgs-hbbtv-urn,ietf,app,False,False,True,False,False,False,7528,01
draft-templin-aeroent,None,none,False,True,False,False,False,False,None,00
draft-acee-ospf-admin-tags,None,none,False,False,False,True,False,False,None,06
draft-kucherawy-rfc3777bis,ietf,gen,False,False,True,False,False,False,7437,04
draft-sarikaya-6man-sadr-overview,ise,none,False,False,True,False,False,False,8043,12
draft-gont-dhc-stable-privacy-addresses,ietf,dhc,False,False,False,True,False,False,None,01
draft-ietf-sfc-architecture,ietf,sfc,False,False,True,False,False,False,7665,11
draft-laber-smtp-impt,None,none,False,True,False,False,False,False,None,00
draft-flanagan-rfc-preservation,iab,none,False,False,False,True,False,False,None,03
draft-ietf-sacm-requirements,ietf,sacm,False,False,True,False,False,False,8248,18
draft-seantek-certfrag,None,none,False,True,False,False,False,False,None,02
draft-elkins-ippm-pdm-option,None,none,False,True,False,False,False,False,None,03
draft-edprop-opsawg-multi-layer-oam-ps,None,none,False,True,False,False,False,False,None,02
draft-ietf-appsawg-text-markdown,ietf,appsawg,False,False,True,False,False,False,7763,12
draft-atkins-openpgp-albegraic-eraser,None,none,False,True,False,False,False,False,None,00
draft-atkins-openpgp-algebraic-eraser,None,none,False,True,False,False,False,False,None,05
draft-ietf-trill-yang-oam,ietf,trill,False,True,False,False,False,False,None,05
draft-irtf-sdnrg-layer-terminology,irtf,sdnrg,False,False,True,False,False,False,7426,04
draft-bray-privacy-choices,None,none,False,True,False,False,False,False,None,01
draft-bestler-transactional-subset-multicast,None,none,False,True,False,False,False,False,None,00
draft-wu-i2rs-isis-info-model,None,none,False,True,False,False,False,False,None,00
draft-lhotka-netmod-yang-metadata,None,none,False,False,False,True,False,False,None,01
draft-mornuley-ippm-initial-registry,None,none,False,True,False,False,False,False,None,01
draft-ietf-appsawg-mdn-3798bis,ietf,appsawg,False,False,True,False,False,False,8098,16
draft-ietf-opsawg-ipfix-bgp-community,ietf,opsawg,False,False,True,False,False,False,8549,12
draft-oslebo-lmap-control-yang,None,none,False,True,False,False,False,False,None,01
draft-haas-i2rs-netmod-netconf-requirements,ietf,i2rs,False,True,False,False,False,False,None,01
draft-ietf-bfd-seamless-ip,ietf,bfd,False,False,True,False,False,False,7881,06
draft-ietf-uta-email-tls-certs,ietf,uta,False,False,True,False,False,False,7817,09
draft-que-dhc-dns-multi-dhcp-servers,None,none,False,True,False,False,False,False,None,01
draft-anderson-v6ops-siit-dc,ietf,v6ops,False,False,False,True,False,False,None,01
draft-anderson-v6ops-siit-dc-2xlat,ietf,v6ops,False,False,False,True,False,False,None,00
draft-you-idr-bgp-vpn-discovery,None,none,False,True,False,False,False,False,None,00
draft-ietf-ipsecme-ikev2-null-auth,ietf,ipsecme,False,False,True,False,False,False,7619,07
draft-groves-clue-partial-update,None,none,False,True,False,False,False,False,None,00
draft-cheng-supa-ddc-use-cases,None,none,False,True,False,False,False,False,None,08
draft-ietf-mptcp-experience,ietf,mptcp,False,False,True,False,False,False,8041,07
draft-jlx-tictoc-1588v2-yang,ietf,tictoc,False,True,False,False,False,False,None,04
draft-contreras-supa-yang-network-topo,None,none,False,True,False,False,False,False,None,03
draft-wang-v6ops-xlat-prefix-discovery,None,none,False,True,False,False,False,False,None,00
draft-esale-mpls-app-aware-tldp,ietf,mpls,False,False,False,True,False,False,None,03
draft-ietf-aqm-eval-guidelines,ietf,aqm,False,False,True,False,False,False,7928,13
draft-ietf-aqm-fq-implementation,ietf,aqm,False,False,True,False,False,False,7806,05
draft-nandakumar-mmusic-proto-iana-registration,None,none,False,False,False,True,False,False,None,02
draft-elkins-v6ops-multicast-virtual-nodes,None,none,False,True,False,False,False,False,None,00
draft-ietf-alto-cost-calendar,ietf,alto,False,False,True,False,False,False,8896,21
draft-peloso-anima-autonomic-function,None,none,False,True,False,False,False,False,None,01
draft-bouthors-sfc-md,None,none,False,True,False,False,False,False,None,00
draft-ietf-homenet-prefix-assignment,ietf,homenet,False,False,True,False,False,False,7695,08
draft-ietf-homenet-dncp,ietf,homenet,False,False,True,False,False,False,7787,12
draft-ietf-appsawg-http-problem,ietf,appsawg,False,False,True,False,False,False,7807,03
draft-murdock-nato-nid,ietf,app,False,False,True,False,False,False,7467,03
draft-liang-ospf-flowspec-extensions,None,none,False,False,False,True,False,False,None,05
draft-pignataro-intarea-gre-ipv6,None,none,False,False,False,True,False,False,None,01
draft-wang-idr-eag-distribution,ietf,idr,False,False,False,True,False,False,None,02
draft-hao-nvo3-inter-as-vpn,None,none,False,True,False,False,False,False,None,00
draft-ietf-ospf-sbfd-discriminator,ietf,ospf,False,False,True,False,False,False,7884,06
draft-khc-spring-openflow-interworking-req,None,none,False,True,False,False,False,False,None,01
draft-ybai-ipv4v6-transition-practice-in-openstack,None,none,False,True,False,False,False,False,None,00
draft-kouvelas-lisp-rloc-membership,None,none,False,True,False,False,False,False,None,02
draft-zaalouk-supa-configuration-model,None,none,False,False,False,True,False,False,None,01
draft-wijnands-bier-architecture,ietf,bier,False,False,False,True,False,False,None,05
draft-wijnands-mpls-bier-encapsulation,ietf,bier,False,False,False,True,False,False,None,02
draft-zhang-iot-icn-challenges,None,none,False,True,False,False,False,False,None,02
draft-ietf-sfc-control-plane,ietf,sfc,False,True,False,False,False,False,None,08
draft-karagiannis-supa-problem-statement,None,none,False,False,False,True,False,False,None,07
draft-perkins-dmm-4283mnids,ietf,dmm,False,False,False,True,False,False,None,01
draft-zhang-mpls-tp-yang-oam,None,none,False,True,False,False,False,False,None,05
draft-you-isis-flowspec-extensions,ietf,isis,False,True,False,False,False,False,None,04
draft-sun-supa-openv6-use-cases,None,none,False,True,False,False,False,False,None,00
draft-voit-netmod-peer-mount-requirements,None,none,False,False,False,True,False,False,None,03
draft-livingood-dnsop-negative-trust-anchors,ietf,dnsop,False,True,False,False,False,False,None,01
draft-livingood-dnsop-auth-dnssec-mistakes,None,none,False,True,False,False,False,False,None,05
draft-livingood-dnsop-dont-switch-resolvers,None,none,False,True,False,False,False,False,None,05
draft-king-opsawg-lime-multi-layer-oam-use-case,None,none,False,True,False,False,False,False,None,00
draft-bowers-spring-advertising-lsps-with-sr,None,none,False,True,False,False,False,False,None,02
draft-shepherd-bier-problem-statement,ietf,bier,False,False,False,True,False,False,None,02
draft-rosen-l3vpn-mvpn-bier,ietf,bier,False,False,False,True,False,False,None,02
draft-dunbar-i2nsf-problem-statement,None,none,False,False,False,True,False,False,None,05
draft-ybai-v6ops-ipv6-for-openstack,None,none,False,True,False,False,False,False,None,04
draft-xu-sfc-using-mpls-spring,None,none,False,True,False,False,False,False,None,06
draft-bi-supa-gap-analysis,None,none,False,True,False,False,False,False,None,03
draft-mm-wg-effect-encrypt,ietf,sec,False,False,True,False,False,False,8404,25
draft-txh-opsawg-lime-gap-analysis,None,none,False,True,False,False,False,False,None,03
draft-zhao-rtcweb-telesmartpipe,None,none,False,True,False,False,False,False,None,00
draft-bi-supa-sdsavi,None,none,False,True,False,False,False,False,None,00
draft-ietf-ospf-routable-ip-address,ietf,ospf,False,True,False,False,False,False,None,02
draft-wang-i2rs-isis-dm,None,none,False,True,False,False,False,False,None,00
draft-wang-i2rs-ospf-info-model,None,none,False,True,False,False,False,False,None,00
draft-wu-i2rs-ospf-info-model,None,none,False,True,False,False,False,False,None,00
draft-wang-i2rs-ospf-dm,None,none,False,True,False,False,False,False,None,00
draft-hares-i2rs-bnp-info-model,None,none,False,True,False,False,False,False,None,02
draft-kini-i2rs-fb-fib-info-model,None,none,False,True,False,False,False,False,None,00
draft-wang-i2rs-yang-sff-dm,None,none,False,True,False,False,False,False,None,00
draft-vyncke-v6ops-happy-eyeballs-cookie,None,none,False,True,False,False,False,False,None,01
draft-ietf-tsvwg-circuit-breaker,ietf,tsvwg,False,False,True,False,False,False,8084,15
draft-psenak-ospf-bier-extensions,ietf,bier,False,False,False,True,False,False,None,02
draft-ietf-rtcweb-audio-codecs-for-interop,ietf,rtcweb,False,False,True,False,False,False,7875,06
draft-ietf-tcpm-tcp-edo,ietf,tcpm,False,True,False,False,False,False,None,10
draft-xu-bier-encapsulation,None,none,False,True,False,False,False,False,None,06
draft-bouazizi-sdp-descriptors-mmtp,None,none,False,True,False,False,False,False,None,01
draft-yu-oauth-token-translation,None,none,False,True,False,False,False,False,None,01
draft-ietf-straw-b2bua-stun,ietf,straw,False,False,True,False,False,False,7584,08
draft-wahlstroem-ace-oauth-introspection,None,none,False,True,False,False,False,False,None,01
draft-singh-payload-rtp-1d2d-parity-scheme,None,none,False,True,False,False,False,False,None,00
draft-chunduri-ospf-self-defined-sub-tlvs,None,none,False,False,False,True,False,False,None,03
draft-vegoda-manderson-sidr-key-management,None,none,False,True,False,False,False,False,None,00
draft-ietf-intarea-gre-mtu,ietf,intarea,False,False,True,False,False,False,7588,05
draft-pentikousis-nmrg-andr,None,none,False,True,False,False,False,False,None,02
draft-ietf-isis-sbfd-discriminator,ietf,isis,False,False,True,False,False,False,7883,02
draft-mackie-sfc-using-virtual-networking,None,none,False,False,False,True,False,False,None,02
draft-ietf-l3vpn-end-system-requirements,ietf,bess,False,False,False,True,False,False,None,00
draft-grmas-bfd-rfc5884-clarifications,None,none,False,False,False,True,False,False,None,00
draft-merged-nvo3-vm-mobility-scheme,None,none,False,True,False,False,False,False,None,00
draft-barth-homenet-hncp-security-trust,None,none,False,True,False,False,False,False,None,01
draft-vandergaast-dnsop-edns-client-subnet,None,none,False,True,False,False,False,False,None,00
draft-aqm-codel,None,none,False,False,False,True,False,False,None,00
draft-ietf-calext-rscale,ietf,calext,False,False,True,False,False,False,7529,04
draft-bennish-http-tldr,None,none,False,False,False,True,False,False,None,00
draft-klatsky-sipcore-ipv6-impact-ipv4,None,none,False,True,False,False,False,False,None,00
draft-johansson-sipcore-dane-sip,None,none,False,True,False,False,False,False,None,00
draft-haynes-nfsv4-versioning,None,none,False,True,False,False,False,False,None,02
draft-ginsberg-isis-prefix-attributes,ietf,isis,False,False,False,True,False,False,None,01
draft-ietf-isis-route-preference,ietf,isis,False,False,True,False,False,False,7775,02
draft-ietf-isis-yang-isis-cfg,ietf,lsr,True,False,False,False,False,False,None,42
draft-vandevelde-idr-ipv6-flowspec-imp,None,none,False,True,False,False,False,False,None,02
draft-ietf-ianaplan-icg-response,ietf,ianaplan,False,False,True,False,False,False,7979,10
draft-hallambaker-compressedcrlset,None,none,False,True,False,False,False,False,None,00
draft-roome-alto-resource-attr,None,none,False,True,False,False,False,False,None,01
draft-patrick-lambert-odbc-uri-scheme,None,none,False,True,False,False,False,False,None,00
draft-shen-pce-lsp-setup-association,None,none,False,True,False,False,False,False,None,00
draft-ietf-ccamp-rsvp-te-bandwidth-availability,ietf,ccamp,False,False,True,False,False,False,8625,16
draft-ietf-mpls-spring-entropy-label,ietf,mpls,False,False,True,False,False,False,8662,12
draft-foschiano-erspan,None,none,False,True,False,False,False,False,None,03
draft-jpcert-ipv6vullnerability-check,None,none,False,True,False,False,False,False,None,02
draft-ietf-xrblock-rtcweb-rtcp-xr-metrics,ietf,xrblock,False,False,True,False,False,False,8451,10
draft-gould-allocation-token,None,none,False,False,False,True,False,False,None,04
draft-hoffman-rfcexamples,None,none,False,True,False,False,False,False,None,04
draft-dunbar-nvo3-nva-mapping-distribution,None,none,False,True,False,False,False,False,None,03
draft-merged-nvo3-ts-address-migration,None,none,False,True,False,False,False,False,None,01
draft-ladd-spake2,irtf,cfrg,False,False,False,True,False,False,None,01
draft-pkd-pce-pcep-yang,None,none,False,False,False,True,False,False,None,06
draft-martinsen-mmusic-ice-dualstack-fairness,None,none,False,True,False,False,False,False,None,02
draft-yusef-sipcore-key-derivation,None,none,False,True,False,False,False,False,None,00
draft-dhody-pce-iro-survey,None,none,False,True,False,False,False,False,None,02
draft-hayes-rmcat-sbd,ietf,rmcat,False,True,False,False,False,False,None,02
draft-chen-ospf-source-identifier-distribution,None,none,False,True,False,False,False,False,None,00
draft-carpenter-anima-gdn-protocol,None,none,False,False,False,True,False,False,None,04
draft-gandhi-mpls-te-yang-model,None,none,False,True,False,False,False,False,None,02
draft-roach-sipcore-6665-clarification,None,none,False,False,False,True,False,False,None,00
draft-popov-token-binding,ietf,tokbind,False,False,False,True,False,False,None,00
draft-balfanz-https-token-binding,ietf,tokbind,False,False,False,True,False,False,None,00
draft-huang-appsawg-aipi-ps-uc,None,none,False,True,False,False,False,False,None,00
draft-ietf-sacm-architecture,ietf,sacm,False,True,False,False,False,False,None,05
draft-jayantheesh-smtp-sentcopy,None,none,False,True,False,False,False,False,None,01
draft-bonica-mpls-self-ping,ietf,mpls,False,False,False,True,False,False,None,06
draft-krishnan-nfvrg-policy-based-rm-nfviaas,None,none,False,True,False,False,False,False,None,06
draft-borman-tcp4way,None,none,False,True,False,False,False,False,None,00
draft-saintandre-chatroom-relay,None,none,False,False,False,True,False,False,None,02
draft-atwood-rtgwg-secure-rtg,None,none,False,True,False,False,False,False,None,00
draft-begen-mmusic-rfc4566bis-iana-updates,None,none,False,True,False,False,False,False,None,01
draft-smirnov-ospf-dive,None,none,False,True,False,False,False,False,None,01
draft-hares-i2rs-bgp-dm,None,none,False,True,False,False,False,False,None,00
draft-chunduri-rtgwg-lfa-extended-procedures,None,none,False,False,False,True,False,False,None,03
draft-dickson-dnsop-spartacus-lang,None,none,False,True,False,False,False,False,None,00
draft-dickson-dnsop-spartacus-system,None,none,False,True,False,False,False,False,None,00
draft-eastlake-trill-rfc7180bis,ietf,trill,False,False,False,True,False,False,None,01
draft-xu-ospf-bier-cap,None,none,False,True,False,False,False,False,None,00
draft-singer-appsawg-mcast-url,None,none,False,True,False,False,False,False,None,00
draft-dolganow-l3vpn-mvpn-expl-track,None,none,False,True,False,False,False,False,None,00
draft-hallambaker-securecode,None,none,False,True,False,False,False,False,None,00
draft-bray-pgp-message,None,none,False,True,False,False,False,False,None,00
draft-geib-spring-te-discussion,None,none,False,True,False,False,False,False,None,00
draft-behringer-anima-reference-model,None,none,False,False,False,True,False,False,None,04
draft-decraene-mpls-lsp-ping-registry,ietf,mpls,False,False,False,True,False,False,None,00
draft-behringer-anima-autonomic-control-plane,None,none,False,False,False,True,False,False,None,03
draft-thubert-roll-dao-projection,None,none,False,False,False,True,False,False,None,03
draft-hallambaker-protogen,None,none,False,True,False,False,False,False,None,01
draft-seantek-image-wmf-emf,None,none,False,False,False,True,False,False,None,00
draft-seantek-image-bmp,None,none,False,False,False,True,False,False,None,01
draft-baker-openstack-rbac-federated-identity,None,none,False,True,False,False,False,False,None,00
draft-baker-openstack-ipv6-model,None,none,False,True,False,False,False,False,None,02
draft-seantek-text-markdown-use-cases,ietf,appsawg,False,False,False,True,False,False,None,01
draft-pskim-mif-capacity-nemo,None,none,False,True,False,False,False,False,None,00
draft-farkas-isis-pcr,ietf,isis,False,False,False,True,False,False,None,02
draft-ietf-mpls-oam-ipv6-rao,ietf,mpls,False,False,True,False,False,False,7506,03
draft-vanrein-dnstxt-krb1,None,none,False,True,False,False,False,False,None,09
draft-heitzhe-tcpm-vm-rto,None,none,False,True,False,False,False,False,None,00
draft-briscoe-tcpm-inner-space,None,none,False,True,False,False,False,False,None,01
draft-briscoe-tcpm-echo-cookie,None,none,False,True,False,False,False,False,None,00
draft-perrault-behave-deprecate-nat-mib-v1,ietf,none,False,False,True,False,False,False,7658,06
draft-fu-lwig-iot-usecase,None,none,False,True,False,False,False,False,None,00
draft-ietf-ospf-node-admin-tag,ietf,ospf,False,False,True,False,False,False,7777,09
draft-you-tcpm-configuring-tcp-initial-window,None,none,False,True,False,False,False,False,None,03
draft-sun-softwire-yang,ietf,softwire,False,False,False,True,False,False,None,05
draft-ionta-metrics-multiparty-services,None,none,False,True,False,False,False,False,None,00
draft-lamparter-isis-reachability-critical-subtlvs,None,none,False,True,False,False,False,False,None,00
draft-lamparter-rtgwg-routing-extra-qualifiers,None,none,False,True,False,False,False,False,None,00
